#This data comes from Nasdaq.com, its a concatenation of AMEX, NASDAQ, and NYSE listed tickers from early 2018

Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
AXSM,"Axsome Therapeutics, Inc.",3.93,103173747.7,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/axsm
AXTA,Axalta Coating Systems Ltd.,25.73,6142140912,n/a,2014,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/axta
AXTI,AXT Inc,5.93,234299779.3,n/a,1998,Technology,Semiconductors,https://www.nasdaq.com/symbol/axti
AXU,Alexco Resource Corp,0.8797,95006634.09,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/axu
AY,Atlantica Yield plc,20.84,2088527698,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ay
AYI,Acuity Brands Inc,127.35,5117283655,n/a,n/a,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/ayi
AYR,Aircastle Limited,19.89,1516162489,n/a,2006,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/ayr
AYTU,"Aytu BioScience, Inc.",1.05,1891481.55,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aytu
AYX,"Alteryx, Inc.",58.29,3548421995,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ayx
AZN,Astrazeneca PLC,40.65,1.02991E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azn
AZO,"AutoZone, Inc.",798.94,20420389486,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/azo
AZPN,"Aspen Technology, Inc.",86.63,6130794445,n/a,1994,Technology,EDP Services,https://www.nasdaq.com/symbol/azpn
AZRE,Azure Power Global Limited,11.55,300574774.5,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/azre
AZRX,"AzurRx BioPharma, Inc.",2.46,41599736.52,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azrx
AZUL,Azul S.A.,24.46,2756609077,n/a,2017,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/azul
AZZ,AZZ Inc.,47.85,1246504080,n/a,n/a,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/azz
B,"Barnes Group, Inc.",59.1,3032238677,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/b
BA,Boeing Company (The),370.77,2.10555E+11,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/ba
BABA,Alibaba Group Holding Limited,148.99,3.83192E+11,n/a,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/baba
BABY,Natus Medical Incorporated,31.36,1059382289,n/a,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/baby
BAC,Bank of America Corporation,28.87,2.83336E+11,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bac
BAC.WS.A,Bank of America Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac.ws.a
BAC^A,Bank of America Corporation,25.24,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^a
BAC^B,Bank of America Corporation,25.42,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^b
BAC^C,Bank of America Corporation,25.57,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^c
BAC^E,Bank of America Corporation,23.1509,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^e
BAC^K,Bank of America Corporation,24.78,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^k
BAC^L,Bank of America Corporation,1270.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^l
BAC^W,Bank of America Corporation,25.76,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bac^w
BAC^Y,Bank of America Corporation,25.651,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bac^y
BAF,BlackRock Income Investment Quality Trust,12.72,111292597,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/baf
BAH,Booz Allen Hamilton Holding Corporation,50.87,7241005604,n/a,2010,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/bah
BAK,Braskem S.A.,28.2,11219844888,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bak
BAM,Brookfield Asset Management Inc,41.4,41130378898,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/bam
BANC,"Banc of California, Inc.",17.08,865237410.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banc
BANC^D,"Banc of California, Inc.",25.76,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",25.71,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banc^e
BAND,Bandwidth Inc.,48.8,944519949.6,n/a,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/band
BANF,BancFirst Corporation,58.66,1920394362,n/a,1993,Finance,Major Banks,https://www.nasdaq.com/symbol/banf
BANFP,BancFirst Corporation,26.6444,26644400,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banfp
BANR,Banner Corporation,61.68,2193443682,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banr
BANX,StoneCastle Financial Corp,20.35,133256724.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banx
BAP,Credicorp Ltd.,224.93,17940641730,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bap
BAS,"Basic Energy Services, Inc.",7.93,210629713.3,n/a,2005,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/bas
BASI,"Bioanalytical Systems, Inc.",1.39,14240935.03,n/a,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/basi
BATRA,Liberty Media Corporation,26.05,0,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/batra
BATRK,Liberty Media Corporation,25.98,1324052514,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/batrk
BAX,Baxter International Inc.,63.87,33987845542,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bax
BB,BlackBerry Limited,9.57,5146561854,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bb
BBBY,Bed Bath & Beyond Inc.,14.33,1978277407,n/a,1992,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/bbby
BBC,Virtus LifeSci Biotech Clinical Trials ETF,28.7708,28770915.08,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbc
BBD,Banco Bradesco Sa,9.4,62919661137,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bbd
BBDC,"Barings BDC, Inc.",10.09,517456205.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbdc
BBDO,Banco Bradesco Sa,8.44,56493823404,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bbdo
BBF,BlackRock Municipal Income Investment Trust,12.1711,124464820.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbf
BBGI,"Beasley Broadcast Group, Inc.",6.51,179072073.8,n/a,2000,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/bbgi
BBH,VanEck Vectors Biotech ETF,125.28,431777895.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbh
BBK,Blackrock Municipal Bond Trust,13.54,142480837.8,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/bbk
BBL,BHP Billiton plc,42.54,1.13231E+11,n/a,n/a,Energy,Coal Mining,https://www.nasdaq.com/symbol/bbl
BBN,BalckRock Taxable Municipal Bond Trust,19.74,1127595919,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/bbn
BBOX,Black Box Corporation,0.92,14015429.04,n/a,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bbox
BBP,Virtus LifeSci Biotech Products ETF,39.12,39120156.48,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbp
BBSI,"Barrett Business Services, Inc.",73.855,543567113.2,n/a,1993,Technology,Professional Services,https://www.nasdaq.com/symbol/bbsi
BBT,BB&T Corporation,50.13,38631167967,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bbt
BBT^D,BB&T Corporation,24.9199,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^d
BBT^E,BB&T Corporation,24.19,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^e
BBT^F,BB&T Corporation,23.472,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^f
BBT^G,BB&T Corporation,23.638,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^g
BBT^H,BB&T Corporation,24.88,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^h
BBU,Brookfield Business Partners L.P.,37.5,2481967425,n/a,2016,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bbu
BBVA,Banco Bilbao Viscaya Argentaria S.A.,5.77,38474360000,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bbva
BBW,"Build-A-Bear Workshop, Inc.",8.61,128906982.8,n/a,2004,Consumer Services,Recreational Products/Toys,https://www.nasdaq.com/symbol/bbw
BBX,BBX Capital Corporation,6.17,599935285.5,n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/bbx
BBY,"Best Buy Co., Inc.",73.23,20105849753,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/bby
BC,Brunswick Corporation,54.1,4692634379,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bc
BC^A,Brunswick Corporation,25.49,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bc^a
BCAC,Bison Capital Acquisition Corp.,10.28,25005154.24,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/bcac
BCACR,Bison Capital Acquisition Corp.,0.43,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/bcacr
BCACU,Bison Capital Acquisition Corp.,10.89,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/bcacu
BCACW,Bison Capital Acquisition Corp.,0.49,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/bcacw
BCBP,"BCB Bancorp, Inc. (NJ)",12.11,191128654.4,n/a,2005,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bcbp
BCC,"Boise Cascade, L.L.C.",30.12,1171444871,n/a,2013,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bcc
BCE,"BCE, Inc.",40.99,36809544180,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/bce
BCEI,"Bonanza Creek Energy, Inc.",27.72,569398460.4,n/a,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bcei
BCH,Banco De Chile,86.64,14586866439,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bch
BCLI,Brainstorm Cell Therapeutics Inc.,3.23,66884375.51,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bcli
BCML,BayCom Corp,24.85,270101483.8,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/bcml
BCNA,Reality Shares Nasdaq NexGen Economy China ETF,19.665,1966519.665,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bcna
BCO,Brink&#39;s Company (The),68.71,3477847553,n/a,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/bco
BCOM,B Communications Ltd.,9.25,276473666.3,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/bcom
BCOR,"Blucora, Inc.",31.91,1530731380,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/bcor
BCOV,Brightcove Inc.,7.51,273991197.7,n/a,2012,Technology,EDP Services,https://www.nasdaq.com/symbol/bcov
BCPC,Balchem Corporation,90.26,2907408726,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bcpc
BCRH,Blue Capital Reinsurance Holdings Ltd.,7.52,65929080.8,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/bcrh
BCRX,"BioCryst Pharmaceuticals, Inc.",8.09,886617239.8,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bcrx
BCS,Barclays PLC,9.29,39780691154,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bcs
BCS^D.CL,Barclays PLC,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bcs^d.cl
BCTF,"Bancorp 34, Inc.",15.75,53614023.75,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bctf
BCV,Bancroft Fund Limited,21.3499,112712676.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bcv
BCV^A,Bancroft Fund Limited,24.49,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bcv^a
BCX,BlackRock Resources,8.22,788370944.3,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/bcx
BDC,Belden Inc,55.82,2249847875,n/a,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/bdc
BDC^B,Belden Inc,76.8452,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bdc^b
BDGE,"Bridge Bancorp, Inc.",30.565,604736105.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bdge
BDJ,Blackrock Enhanced Equity Dividend Trust,8.89,1667251980,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/bdj
BDL,"Flanigan&#39;s Enterprises, Inc.",27.5,51112792.5,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bdl
BDN,Brandywine Realty Trust,14.51,2591523755,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bdn
BDR,"Blonder Tongue Laboratories, Inc.",0.9575,9249965.135,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/bdr
BDSI,"BioDelivery Sciences International, Inc.",3.69,219773355.8,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bdsi
BDX,"Becton, Dickinson and Company",244.48,65413942572,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bdx
BDXA,"Becton, Dickinson and Company",61.62,0,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bdxa
BE,Bloom Energy Corporation,18.09,1975914223,n/a,2018,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/be
BEAT,"BioTelemetry, Inc.",69.43,2312213126,n/a,2008,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/beat
BECN,"Beacon Roofing Supply, Inc.",28,1907120992,n/a,2004,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/becn
BEDU,Bright Scholar Education Holdings Limited,12.9,1512525000,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/bedu
BEL,Belmond Ltd.,18.94,1950038971,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/bel
BELFA,Bel Fuse Inc.,20.6,247457788.4,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,25.55,306919732.7,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfb
BEN,"Franklin Resources, Inc.",31.64,16424324000,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/ben
BEP,Brookfield Renewable Partners L.P.,28.43,5126734820,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/bep
BERY,"Berry Global Group, Inc.",46.55,6135290000,n/a,2012,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/bery
BF.A,Brown Forman Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bf.a
BF.B,Brown Forman Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bf.b
BFAM,Bright Horizons Family Solutions Inc.,118.3,6862809899,n/a,2013,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/bfam
BFC,Bank First National Corporation,48.49,1546970894,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bfc
BFIN,BankFinancial Corporation,14.4,251180467.2,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bfin
BFIT,Global X Health & Wellness Thematic ETF,18.4817,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfit
BFK,BlackRock Municipal Income Trust,12.5,560391750,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfk
BFO,Blackrock Florida Municipal 2020 Term Trust,14.13,78592868.64,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/bfo
BFR,BBVA Banco Frances S.A.,11.93,2436343156,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bfr
BFRA,Biofrontera AG,12.65,11820868.4,934456,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bfra
BFS,"Saul Centers, Inc.",50.84,1148984000,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",24.75,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfs^c
BFS^D,"Saul Centers, Inc.",21.57,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfs^d
BFST,"Business First Bancshares, Inc.",26.33,303668392.4,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bfst
BFY,BlackRock New York Municipal Income Trust II,12.34,61760737.48,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/bfy
BFZ,BlackRock California Municipal Income Trust,12.18,388577139.3,n/a,2001,n/a,n/a,https://www.nasdaq.com/symbol/bfz
BG,Bunge Limited,62.48,8815182739,n/a,2001,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bg
BGB,Blackstone / GSO Strategic Credit Fund,15.14,676218743.5,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/bgb
BGCP,"BGC Partners, Inc.",11.4,3743304000,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/bgcp
BGFV,Big 5 Sporting Goods Corporation,3.76,80570310.24,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bgfv
BGG,Briggs & Stratton Corporation,15.4,652768886,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bgg
BGH,Babson Global Short Duration High Yield Fund,18.1455,363959699,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/bgh
BGI,Birks Group Inc.,1.35,24247189.35,n/a,n/a,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/bgi
BGIO,BlackRock 2022 Global Income Opportunity Trust,8.75,193627691.3,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/bgio
BGNE,"BeiGene, Ltd.",126.59,4721459510,37297255,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bgne
BGR,BlackRock Energy and Resources Trust,13.17,392799543.4,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/bgr
BGS,"B&G Foods, Inc.",28.14,1855352059,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bgs
BGSF,BG Staffing Inc,26.06,264714274.6,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/bgsf
BGT,Blackrock Global,12.81,303174551.8,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/bgt
BGX,Blackstone GSO Long Short Credit Income Fund,15.3446,194909564.3,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/bgx
BGY,"BLACKROCK INTERNATIONAL, LTD.",5.39,587774201.6,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/bgy
BH,Biglari Holdings Inc.,150.88,311978498.9,n/a,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bh
BH.A,Biglari Holdings Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bh.a
BHB,"Bar Harbor Bankshares, Inc.",26.34,408365561.5,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bhb
BHBK,"Blue Hills Bancorp, Inc.",23.81,640521072.1,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/bhbk
BHC,Bausch Health Companies Inc.,27.29,9542438356,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhc
BHE,"Benchmark Electronics, Inc.",24.57,1144616104,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/bhe
BHF,"Brighthouse Financial, Inc.",43.36,5151194493,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhf
BHFAL,"Brighthouse Financial, Inc.",24.76,0,n/a,n/a,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhfal
BHGE,"Baker Hughes, a GE company",26.75,29423142935,n/a,2017,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/bhge
BHK,Blackrock Core Bond Trust,12.22,659087239.7,n/a,2001,n/a,n/a,https://www.nasdaq.com/symbol/bhk
BHLB,"Berkshire Hills Bancorp, Inc.",34.45,1564847120,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/bhlb
BHP,BHP Billiton Limited,48.16,1.28191E+11,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/bhp
BHR,Braemar Hotels & Resorts Inc.,9.96,323718724.8,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bhr
BHR^B,Braemar Hotels & Resorts Inc.,18.05,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bhr^b
BHTG,"BioHiTech Global, Inc.",2.9,42204784.6,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/bhtg
BHV,BlackRock Virginia Municipal Bond Trust,16.9,27090750.7,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/bhv
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,41.2,1653270592,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhvn
BIB,ProShares Ultra Nasdaq Biotechnology,55.83,346146000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bib
BICK,First Trust BICK Index Fund,25.36,167376050.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bick
BID,Sotheby&#39;s,41.27,2022944136,n/a,1988,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bid
BIDU,"Baidu, Inc.",188.26,52851438429,280736420,2005,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/bidu
